# clk_mhz=200.0
# source=ctrl=hw-handshake-sw-loop coproc=cpu-echo
sample,rtt_cycles,rtt_us
156685,460,2.3000
156686,461,2.3050
156687,461,2.3050
156688,460,2.3000
156689,462,2.3100
156690,462,2.3100
156691,461,2.3050
156692,460,2.3000
156693,461,2.3050
156694,460,2.3000
156695,461,2.3050
156696,463,2.3150
156697,484,2.4200
156698,462,2.3100
156699,459,2.2950
156700,460,2.3000
156701,461,2.3050
156702,465,2.3250
156703,461,2.3050
156704,461,2.3050
156705,462,2.3100
156706,462,2.3100
156707,475,2.3750
156708,458,2.2900
156709,460,2.3000
156710,462,2.3100
156711,460,2.3000
156712,462,2.3100
156713,462,2.3100
156714,462,2.3100
156715,462,2.3100
156716,460,2.3000
156717,474,2.3700
156718,462,2.3100
156719,460,2.3000
156720,462,2.3100
156721,462,2.3100
156722,473,2.3650
156723,460,2.3000
156724,460,2.3000
156725,461,2.3050
156726,461,2.3050
156727,459,2.2950
156728,468,2.3400
156729,462,2.3100
156730,467,2.3350
156731,461,2.3050
156732,460,2.3000
156733,461,2.3050
156734,462,2.3100
156735,462,2.3100
156736,461,2.3050
156737,476,2.3800
156738,468,2.3400
156739,466,2.3300
156740,461,2.3050
156741,460,2.3000
156742,460,2.3000
156743,474,2.3700
156744,466,2.3300
156745,461,2.3050
156746,461,2.3050
156747,461,2.3050
156748,460,2.3000
156749,467,2.3350
156750,462,2.3100
156751,460,2.3000
156752,460,2.3000
156753,462,2.3100
156754,462,2.3100
156755,461,2.3050
156756,460,2.3000
156757,461,2.3050
156758,460,2.3000
156759,461,2.3050
156760,462,2.3100
156761,463,2.3150
156762,463,2.3150
156763,461,2.3050
156764,460,2.3000
156765,481,2.4050
156766,461,2.3050
156767,463,2.3150
156768,466,2.3300
156769,461,2.3050
156770,460,2.3000
156771,461,2.3050
156772,461,2.3050
156773,459,2.2950
156774,462,2.3100
156775,461,2.3050
156776,463,2.3150
156777,463,2.3150
156778,462,2.3100
156779,459,2.2950
156780,480,2.4000
156781,461,2.3050
156782,465,2.3250
156783,462,2.3100
156784,462,2.3100
156785,461,2.3050
156786,463,2.3150
156787,462,2.3100
156788,462,2.3100
156789,461,2.3050
156790,461,2.3050
156791,461,2.3050
156792,462,2.3100
156793,463,2.3150
156794,461,2.3050
156795,462,2.3100
156796,460,2.3000
156797,459,2.2950
156798,460,2.3000
156799,461,2.3050
156800,461,2.3050
156801,459,2.2950
156802,460,2.3000
156803,465,2.3250
156804,463,2.3150
156805,461,2.3050
156806,462,2.3100
156807,462,2.3100
156808,459,2.2950
156809,460,2.3000
156810,483,2.4150
156811,466,2.3300
156812,461,2.3050
156813,461,2.3050
156814,468,2.3400
156815,465,2.3250
156816,461,2.3050
156817,465,2.3250
156818,460,2.3000
156819,461,2.3050
156820,462,2.3100
156821,461,2.3050
156822,467,2.3350
156823,463,2.3150
156824,464,2.3200
156825,460,2.3000
156826,461,2.3050
156827,461,2.3050
156828,462,2.3100
156829,462,2.3100
156830,467,2.3350
156831,466,2.3300
156832,461,2.3050
156833,462,2.3100
156834,461,2.3050
156835,460,2.3000
156836,461,2.3050
156837,461,2.3050
156838,462,2.3100
156839,477,2.3850
156840,462,2.3100
156841,461,2.3050
156842,460,2.3000
156843,460,2.3000
156844,462,2.3100
156845,462,2.3100
156846,462,2.3100
156847,462,2.3100
156848,464,2.3200
156849,461,2.3050
156850,462,2.3100
156851,461,2.3050
156852,462,2.3100
156853,462,2.3100
156854,462,2.3100
156855,462,2.3100
156856,461,2.3050
156857,462,2.3100
156858,460,2.3000
156859,461,2.3050
156860,461,2.3050
156861,467,2.3350
156862,466,2.3300
156863,463,2.3150
156864,462,2.3100
156865,460,2.3000
156866,461,2.3050
156867,462,2.3100
156868,460,2.3000
156869,460,2.3000
156870,462,2.3100
156871,469,2.3450
156872,460,2.3000
156873,466,2.3300
156874,466,2.3300
156875,462,2.3100
156876,461,2.3050
156877,460,2.3000
156878,461,2.3050
156879,463,2.3150
156880,459,2.2950
156881,460,2.3000
156882,462,2.3100
156883,460,2.3000
156884,461,2.3050
156885,463,2.3150
156886,463,2.3150
156887,462,2.3100
156888,459,2.2950
156889,460,2.3000
156890,460,2.3000
156891,465,2.3250
156892,462,2.3100
156893,462,2.3100
156894,461,2.3050
156895,463,2.3150
156896,462,2.3100
156897,462,2.3100
156898,462,2.3100
156899,461,2.3050
156900,461,2.3050
156901,460,2.3000
156902,461,2.3050
156903,462,2.3100
156904,461,2.3050
156905,463,2.3150
156906,459,2.2950
156907,460,2.3000
156908,461,2.3050
156909,461,2.3050
156910,461,2.3050
156911,462,2.3100
156912,462,2.3100
156913,460,2.3000
156914,459,2.2950
156915,460,2.3000
156916,466,2.3300
156917,462,2.3100
156918,462,2.3100
156919,463,2.3150
156920,461,2.3050
156921,466,2.3300
156922,461,2.3050
156923,485,2.4250
156924,463,2.3150
156925,461,2.3050
156926,461,2.3050
156927,464,2.3200
156928,463,2.3150
156929,461,2.3050
156930,463,2.3150
156931,487,2.4350
156932,461,2.3050
156933,473,2.3650
156934,461,2.3050
156935,461,2.3050
156936,461,2.3050
156937,460,2.3000
156938,462,2.3100
156939,463,2.3150
156940,459,2.2950
156941,461,2.3050
156942,462,2.3100
156943,485,2.4250
156944,461,2.3050
156945,463,2.3150
156946,461,2.3050
156947,462,2.3100
156948,480,2.4000
156949,460,2.3000
156950,460,2.3000
156951,461,2.3050
156952,466,2.3300
156953,462,2.3100
156954,463,2.3150
156955,462,2.3100
156956,459,2.2950
156957,462,2.3100
156958,483,2.4150
156959,462,2.3100
156960,462,2.3100
156961,461,2.3050
156962,460,2.3000
156963,462,2.3100
156964,460,2.3000
156965,460,2.3000
156966,463,2.3150
156967,462,2.3100
156968,462,2.3100
156969,463,2.3150
156970,462,2.3100
156971,461,2.3050
156972,461,2.3050
156973,460,2.3000
156974,462,2.3100
156975,462,2.3100
156976,462,2.3100
156977,461,2.3050
156978,460,2.3000
156979,462,2.3100
156980,461,2.3050
156981,461,2.3050
156982,477,2.3850
156983,462,2.3100
156984,462,2.3100
156985,462,2.3100
156986,460,2.3000
156987,461,2.3050
156988,460,2.3000
156989,462,2.3100
156990,459,2.2950
156991,461,2.3050
156992,462,2.3100
156993,461,2.3050
156994,463,2.3150
156995,460,2.3000
156996,459,2.2950
156997,460,2.3000
156998,462,2.3100
156999,459,2.2950
157000,461,2.3050
157001,462,2.3100
157002,465,2.3250
157003,466,2.3300
157004,461,2.3050
157005,459,2.2950
157006,462,2.3100
157007,463,2.3150
157008,461,2.3050
157009,462,2.3100
157010,461,2.3050
157011,460,2.3000
157012,466,2.3300
157013,460,2.3000
157014,460,2.3000
157015,462,2.3100
157016,463,2.3150
157017,460,2.3000
157018,461,2.3050
157019,461,2.3050
157020,473,2.3650
157021,460,2.3000
157022,462,2.3100
157023,462,2.3100
157024,461,2.3050
157025,478,2.3900
157026,462,2.3100
157027,461,2.3050
157028,461,2.3050
157029,461,2.3050
157030,462,2.3100
157031,461,2.3050
157032,461,2.3050
157033,461,2.3050
157034,461,2.3050
157035,460,2.3000
157036,461,2.3050
157037,461,2.3050
157038,460,2.3000
157039,462,2.3100
157040,469,2.3450
157041,461,2.3050
157042,463,2.3150
157043,460,2.3000
157044,458,2.2900
157045,460,2.3000
157046,463,2.3150
157047,461,2.3050
157048,461,2.3050
157049,462,2.3100
157050,461,2.3050
157051,462,2.3100
157052,461,2.3050
157053,459,2.2950
157054,462,2.3100
157055,463,2.3150
157056,459,2.2950
157057,461,2.3050
157058,461,2.3050
157059,461,2.3050
157060,462,2.3100
157061,460,2.3000
157062,462,2.3100
157063,463,2.3150
157064,462,2.3100
157065,459,2.2950
157066,462,2.3100
157067,460,2.3000
157068,463,2.3150
157069,461,2.3050
157070,463,2.3150
157071,464,2.3200
157072,461,2.3050
157073,459,2.2950
157074,461,2.3050
157075,462,2.3100
157076,460,2.3000
157077,463,2.3150
157078,462,2.3100
157079,462,2.3100
157080,460,2.3000
157081,461,2.3050
157082,461,2.3050
157083,462,2.3100
157084,486,2.4300
157085,463,2.3150
157086,462,2.3100
157087,462,2.3100
157088,460,2.3000
157089,459,2.2950
157090,460,2.3000
157091,459,2.2950
157092,462,2.3100
157093,461,2.3050
157094,467,2.3350
157095,462,2.3100
157096,461,2.3050
157097,464,2.3200
157098,460,2.3000
157099,460,2.3000
157100,460,2.3000
157101,461,2.3050
157102,462,2.3100
157103,461,2.3050
157104,462,2.3100
157105,460,2.3000
157106,460,2.3000
157107,460,2.3000
157108,476,2.3800
157109,461,2.3050
157110,462,2.3100
157111,461,2.3050
157112,466,2.3300
157113,462,2.3100
157114,461,2.3050
157115,461,2.3050
157116,462,2.3100
157117,460,2.3000
157118,461,2.3050
157119,462,2.3100
157120,461,2.3050
157121,460,2.3000
157122,463,2.3150
157123,461,2.3050
157124,462,2.3100
157125,462,2.3100
157126,463,2.3150
157127,462,2.3100
157128,460,2.3000
157129,460,2.3000
157130,465,2.3250
157131,460,2.3000
157132,462,2.3100
157133,462,2.3100
157134,462,2.3100
157135,462,2.3100
157136,477,2.3850
157137,465,2.3250
157138,461,2.3050
157139,462,2.3100
157140,462,2.3100
157141,461,2.3050
157142,463,2.3150
157143,463,2.3150
157144,461,2.3050
157145,460,2.3000
157146,460,2.3000
157147,461,2.3050
157148,463,2.3150
157149,462,2.3100
157150,461,2.3050
157151,463,2.3150
157152,461,2.3050
157153,460,2.3000
157154,460,2.3000
157155,461,2.3050
157156,461,2.3050
157157,461,2.3050
157158,462,2.3100
157159,463,2.3150
157160,461,2.3050
157161,466,2.3300
157162,462,2.3100
157163,461,2.3050
157164,461,2.3050
157165,461,2.3050
157166,467,2.3350
157167,463,2.3150
157168,461,2.3050
157169,459,2.2950
157170,460,2.3000
157171,462,2.3100
157172,462,2.3100
157173,462,2.3100
157174,461,2.3050
157175,464,2.3200
157176,460,2.3000
157177,462,2.3100
157178,461,2.3050
157179,460,2.3000
157180,461,2.3050
157181,462,2.3100
157182,462,2.3100
157183,462,2.3100
157184,461,2.3050
157185,462,2.3100
157186,461,2.3050
157187,480,2.4000
157188,462,2.3100
157189,460,2.3000
157190,460,2.3000
157191,462,2.3100
157192,462,2.3100
157193,460,2.3000
157194,463,2.3150
157195,461,2.3050
157196,460,2.3000
157197,461,2.3050
157198,462,2.3100
157199,461,2.3050
157200,461,2.3050
157201,462,2.3100
157202,471,2.3550
157203,461,2.3050
157204,460,2.3000
157205,460,2.3000
157206,466,2.3300
157207,460,2.3000
157208,460,2.3000
157209,461,2.3050
157210,461,2.3050
157211,462,2.3100
157212,461,2.3050
157213,460,2.3000
157214,460,2.3000
157215,462,2.3100
157216,461,2.3050
157217,462,2.3100
157218,461,2.3050
157219,462,2.3100
157220,465,2.3250
157221,460,2.3000
157222,460,2.3000
157223,460,2.3000
157224,461,2.3050
157225,462,2.3100
157226,460,2.3000
157227,461,2.3050
157228,460,2.3000
157229,461,2.3050
157230,463,2.3150
157231,473,2.3650
157232,461,2.3050
157233,462,2.3100
157234,462,2.3100
157235,461,2.3050
157236,460,2.3000
157237,460,2.3000
157238,461,2.3050
157239,461,2.3050
157240,462,2.3100
157241,478,2.3900
157242,461,2.3050
157243,462,2.3100
157244,459,2.2950
157245,460,2.3000
157246,461,2.3050
157247,462,2.3100
157248,461,2.3050
157249,463,2.3150
157250,460,2.3000
157251,472,2.3600
157252,460,2.3000
157253,460,2.3000
157254,462,2.3100
157255,461,2.3050
157256,461,2.3050
157257,462,2.3100
157258,463,2.3150
157259,462,2.3100
157260,464,2.3200
157261,459,2.2950
157262,485,2.4250
157263,459,2.2950
157264,461,2.3050
157265,462,2.3100
157266,462,2.3100
157267,460,2.3000
157268,461,2.3050
157269,460,2.3000
157270,461,2.3050
157271,462,2.3100
157272,482,2.4100
157273,461,2.3050
157274,461,2.3050
157275,461,2.3050
157276,466,2.3300
157277,461,2.3050
157278,462,2.3100
157279,462,2.3100
157280,462,2.3100
157281,460,2.3000
157282,486,2.4300
157283,462,2.3100
157284,460,2.3000
157285,461,2.3050
157286,460,2.3000
157287,462,2.3100
157288,462,2.3100
157289,462,2.3100
157290,460,2.3000
157291,463,2.3150
157292,461,2.3050
157293,460,2.3000
157294,461,2.3050
157295,460,2.3000
157296,466,2.3300
157297,469,2.3450
157298,463,2.3150
157299,461,2.3050
157300,459,2.2950
157301,464,2.3200
157302,461,2.3050
157303,462,2.3100
157304,463,2.3150
157305,461,2.3050
157306,461,2.3050
157307,462,2.3100
157308,466,2.3300
157309,461,2.3050
157310,462,2.3100
157311,461,2.3050
157312,460,2.3000
157313,460,2.3000
157314,460,2.3000
157315,460,2.3000
157316,461,2.3050
157317,461,2.3050
157318,463,2.3150
157319,461,2.3050
157320,461,2.3050
157321,461,2.3050
157322,460,2.3000
157323,461,2.3050
157324,463,2.3150
157325,460,2.3000
157326,465,2.3250
157327,464,2.3200
157328,469,2.3450
157329,460,2.3000
157330,462,2.3100
157331,461,2.3050
157332,461,2.3050
157333,461,2.3050
157334,462,2.3100
157335,461,2.3050
157336,460,2.3000
157337,460,2.3000
157338,460,2.3000
157339,460,2.3000
157340,460,2.3000
157341,475,2.3750
157342,462,2.3100
157343,461,2.3050
157344,461,2.3050
157345,462,2.3100
157346,460,2.3000
157347,461,2.3050
157348,462,2.3100
157349,461,2.3050
157350,461,2.3050
157351,468,2.3400
157352,461,2.3050
157353,459,2.2950
157354,461,2.3050
157355,461,2.3050
157356,461,2.3050
157357,466,2.3300
157358,462,2.3100
157359,462,2.3100
157360,460,2.3000
157361,460,2.3000
157362,460,2.3000
157363,460,2.3000
157364,466,2.3300
157365,461,2.3050
157366,462,2.3100
157367,463,2.3150
157368,460,2.3000
157369,460,2.3000
157370,463,2.3150
157371,460,2.3000
157372,460,2.3000
157373,461,2.3050
157374,461,2.3050
157375,461,2.3050
157376,461,2.3050
157377,460,2.3000
157378,464,2.3200
157379,463,2.3150
157380,462,2.3100
157381,462,2.3100
157382,462,2.3100
157383,463,2.3150
157384,461,2.3050
157385,462,2.3100
157386,464,2.3200
157387,462,2.3100
157388,462,2.3100
157389,462,2.3100
157390,462,2.3100
157391,464,2.3200
157392,479,2.3950
157393,459,2.2950
157394,461,2.3050
157395,461,2.3050
157396,461,2.3050
157397,461,2.3050
157398,463,2.3150
157399,461,2.3050
157400,460,2.3000
157401,463,2.3150
157402,478,2.3900
157403,462,2.3100
157404,462,2.3100
157405,462,2.3100
157406,463,2.3150
157407,463,2.3150
157408,462,2.3100
157409,462,2.3100
157410,461,2.3050
157411,462,2.3100
157412,462,2.3100
157413,463,2.3150
157414,462,2.3100
157415,462,2.3100
157416,460,2.3000
157417,461,2.3050
157418,466,2.3300
157419,462,2.3100
157420,466,2.3300
157421,461,2.3050
157422,464,2.3200
157423,463,2.3150
157424,461,2.3050
157425,461,2.3050
157426,461,2.3050
157427,466,2.3300
157428,462,2.3100
157429,483,2.4150
157430,463,2.3150
157431,463,2.3150
157432,461,2.3050
157433,460,2.3000
157434,461,2.3050
157435,462,2.3100
157436,461,2.3050
157437,460,2.3000
157438,463,2.3150
157439,462,2.3100
157440,462,2.3100
157441,463,2.3150
157442,480,2.4000
157443,461,2.3050
157444,460,2.3000
157445,460,2.3000
157446,462,2.3100
157447,484,2.4200
157448,460,2.3000
157449,461,2.3050
157450,465,2.3250
157451,460,2.3000
157452,459,2.2950
157453,460,2.3000
157454,461,2.3050
157455,462,2.3100
157456,460,2.3000
157457,474,2.3700
157458,462,2.3100
157459,461,2.3050
157460,466,2.3300
157461,459,2.2950
157462,461,2.3050
157463,460,2.3000
157464,463,2.3150
157465,462,2.3100
157466,459,2.2950
157467,460,2.3000
157468,460,2.3000
157469,460,2.3000
157470,462,2.3100
157471,460,2.3000
157472,461,2.3050
157473,460,2.3000
157474,460,2.3000
157475,460,2.3000
157476,460,2.3000
157477,460,2.3000
157478,484,2.4200
157479,461,2.3050
157480,460,2.3000
157481,461,2.3050
157482,466,2.3300
157483,461,2.3050
157484,461,2.3050
157485,465,2.3250
157486,460,2.3000
157487,463,2.3150
157488,483,2.4150
157489,461,2.3050
157490,462,2.3100
157491,460,2.3000
157492,460,2.3000
157493,460,2.3000
157494,461,2.3050
157495,461,2.3050
157496,463,2.3150
157497,461,2.3050
157498,462,2.3100
157499,462,2.3100
157500,461,2.3050
157501,461,2.3050
157502,462,2.3100
157503,461,2.3050
157504,463,2.3150
157505,460,2.3000
157506,462,2.3100
157507,462,2.3100
157508,460,2.3000
157509,469,2.3450
157510,460,2.3000
157511,462,2.3100
157512,460,2.3000
157513,461,2.3050
157514,461,2.3050
157515,462,2.3100
157516,460,2.3000
157517,466,2.3300
157518,460,2.3000
157519,461,2.3050
157520,462,2.3100
157521,461,2.3050
157522,461,2.3050
157523,462,2.3100
157524,461,2.3050
157525,466,2.3300
157526,460,2.3000
157527,461,2.3050
157528,460,2.3000
157529,460,2.3000
157530,461,2.3050
157531,462,2.3100
157532,460,2.3000
157533,459,2.2950
157534,460,2.3000
157535,461,2.3050
157536,461,2.3050
157537,461,2.3050
157538,461,2.3050
157539,464,2.3200
157540,459,2.2950
157541,460,2.3000
157542,468,2.3400
157543,462,2.3100
157544,463,2.3150
157545,461,2.3050
157546,461,2.3050
157547,462,2.3100
157548,465,2.3250
157549,461,2.3050
157550,461,2.3050
157551,461,2.3050
157552,465,2.3250
157553,461,2.3050
157554,461,2.3050
157555,463,2.3150
157556,460,2.3000
157557,459,2.2950
157558,460,2.3000
157559,461,2.3050
157560,461,2.3050
157561,461,2.3050
157562,461,2.3050
157563,461,2.3050
157564,460,2.3000
157565,460,2.3000
157566,460,2.3000
157567,461,2.3050
157568,460,2.3000
157569,461,2.3050
157570,460,2.3000
157571,458,2.2900
157572,461,2.3050
157573,462,2.3100
157574,462,2.3100
157575,484,2.4200
157576,466,2.3300
157577,463,2.3150
157578,461,2.3050
157579,461,2.3050
157580,462,2.3100
157581,464,2.3200
157582,468,2.3400
157583,463,2.3150
157584,462,2.3100
157585,459,2.2950
157586,461,2.3050
157587,461,2.3050
157588,462,2.3100
157589,467,2.3350
157590,476,2.3800
157591,462,2.3100
157592,459,2.2950
157593,465,2.3250
157594,462,2.3100
157595,478,2.3900
157596,462,2.3100
157597,463,2.3150
157598,465,2.3250
157599,462,2.3100
157600,461,2.3050
157601,462,2.3100
157602,462,2.3100
157603,460,2.3000
157604,464,2.3200
157605,461,2.3050
157606,461,2.3050
157607,466,2.3300
157608,462,2.3100
157609,460,2.3000
157610,461,2.3050
157611,461,2.3050
157612,461,2.3050
157613,463,2.3150
157614,463,2.3150
157615,462,2.3100
157616,465,2.3250
157617,462,2.3100
157618,463,2.3150
157619,462,2.3100
157620,462,2.3100
157621,463,2.3150
157622,468,2.3400
157623,464,2.3200
157624,461,2.3050
157625,461,2.3050
157626,461,2.3050
157627,462,2.3100
157628,464,2.3200
157629,462,2.3100
157630,463,2.3150
157631,462,2.3100
157632,461,2.3050
157633,461,2.3050
157634,460,2.3000
157635,461,2.3050
157636,483,2.4150
157637,461,2.3050
157638,461,2.3050
157639,460,2.3000
157640,462,2.3100
157641,488,2.4400
157642,460,2.3000
157643,460,2.3000
157644,462,2.3100
157645,461,2.3050
157646,462,2.3100
157647,462,2.3100
157648,460,2.3000
157649,461,2.3050
157650,462,2.3100
157651,461,2.3050
157652,460,2.3000
157653,461,2.3050
157654,464,2.3200
157655,462,2.3100
157656,462,2.3100
157657,461,2.3050
157658,463,2.3150
157659,461,2.3050
157660,461,2.3050
157661,461,2.3050
157662,462,2.3100
157663,461,2.3050
157664,460,2.3000
157665,460,2.3000
157666,461,2.3050
157667,460,2.3000
157668,461,2.3050
157669,462,2.3100
157670,461,2.3050
157671,461,2.3050
157672,459,2.2950
157673,460,2.3000
157674,483,2.4150
157675,460,2.3000
157676,461,2.3050
157677,460,2.3000
157678,462,2.3100
157679,462,2.3100
157680,461,2.3050
157681,460,2.3000
157682,459,2.2950
157683,463,2.3150
157684,462,2.3100
157685,461,2.3050
157686,462,2.3100
157687,460,2.3000
157688,461,2.3050
157689,459,2.2950
157690,478,2.3900
157691,462,2.3100
157692,461,2.3050
157693,462,2.3100
157694,461,2.3050
157695,464,2.3200
157696,462,2.3100
157697,462,2.3100
157698,462,2.3100
157699,460,2.3000
157700,463,2.3150
157701,461,2.3050
157702,461,2.3050
157703,463,2.3150
157704,462,2.3100
157705,462,2.3100
157706,460,2.3000
157707,461,2.3050
157708,460,2.3000
157709,466,2.3300
157710,462,2.3100
157711,461,2.3050
157712,463,2.3150
157713,466,2.3300
157714,461,2.3050
157715,462,2.3100
157716,460,2.3000
157717,460,2.3000
157718,462,2.3100
157719,463,2.3150
157720,464,2.3200
157721,462,2.3100
157722,462,2.3100
157723,463,2.3150
157724,460,2.3000
157725,465,2.3250
157726,463,2.3150
157727,460,2.3000
157728,461,2.3050
157729,461,2.3050
157730,467,2.3350
157731,461,2.3050
157732,461,2.3050
157733,461,2.3050
157734,463,2.3150
157735,462,2.3100
157736,473,2.3650
157737,461,2.3050
157738,461,2.3050
157739,463,2.3150
157740,460,2.3000
157741,477,2.3850
157742,462,2.3100
157743,462,2.3100
157744,461,2.3050
157745,461,2.3050
157746,461,2.3050
157747,463,2.3150
157748,461,2.3050
157749,461,2.3050
157750,460,2.3000
157751,461,2.3050
157752,462,2.3100
157753,461,2.3050
157754,462,2.3100
157755,467,2.3350
157756,461,2.3050
157757,461,2.3050
157758,460,2.3000
157759,463,2.3150
157760,462,2.3100
157761,462,2.3100
157762,462,2.3100
157763,460,2.3000
157764,461,2.3050
157765,461,2.3050
157766,462,2.3100
157767,461,2.3050
157768,463,2.3150
157769,461,2.3050
157770,464,2.3200
157771,461,2.3050
157772,462,2.3100
157773,462,2.3100
157774,461,2.3050
157775,463,2.3150
157776,461,2.3050
157777,461,2.3050
157778,489,2.4450
157779,461,2.3050
157780,461,2.3050
157781,462,2.3100
157782,460,2.3000
157783,461,2.3050
157784,462,2.3100
157785,462,2.3100
157786,463,2.3150
157787,460,2.3000
157788,460,2.3000
157789,460,2.3000
157790,461,2.3050
157791,460,2.3000
157792,463,2.3150
157793,461,2.3050
157794,466,2.3300
157795,463,2.3150
157796,479,2.3950
157797,461,2.3050
157798,462,2.3100
157799,462,2.3100
157800,461,2.3050
157801,462,2.3100
157802,462,2.3100
157803,463,2.3150
157804,462,2.3100
157805,461,2.3050
157806,462,2.3100
157807,460,2.3000
157808,464,2.3200
157809,461,2.3050
157810,461,2.3050
157811,461,2.3050
157812,462,2.3100
157813,461,2.3050
157814,462,2.3100
157815,463,2.3150
157816,462,2.3100
157817,463,2.3150
157818,461,2.3050
157819,461,2.3050
157820,462,2.3100
157821,460,2.3000
157822,465,2.3250
157823,462,2.3100
157824,472,2.3600
157825,461,2.3050
157826,460,2.3000
157827,465,2.3250
157828,462,2.3100
157829,461,2.3050
157830,462,2.3100
157831,463,2.3150
157832,461,2.3050
157833,462,2.3100
157834,461,2.3050
157835,461,2.3050
157836,466,2.3300
157837,460,2.3000
157838,462,2.3100
157839,462,2.3100
157840,482,2.4100
157841,461,2.3050
157842,461,2.3050
157843,461,2.3050
157844,461,2.3050
157845,462,2.3100
157846,467,2.3350
157847,461,2.3050
157848,459,2.2950
157849,460,2.3000
157850,485,2.4250
157851,461,2.3050
157852,467,2.3350
157853,462,2.3100
157854,462,2.3100
157855,469,2.3450
157856,461,2.3050
157857,464,2.3200
157858,460,2.3000
157859,460,2.3000
157860,463,2.3150
157861,462,2.3100
157862,463,2.3150
157863,464,2.3200
157864,462,2.3100
157865,460,2.3000
157866,460,2.3000
157867,462,2.3100
157868,461,2.3050
157869,462,2.3100
157870,462,2.3100
157871,464,2.3200
157872,461,2.3050
157873,459,2.2950
157874,483,2.4150
157875,461,2.3050
157876,461,2.3050
157877,461,2.3050
157878,461,2.3050
157879,463,2.3150
157880,460,2.3000
157881,460,2.3000
157882,461,2.3050
157883,461,2.3050
157884,473,2.3650
157885,463,2.3150
157886,462,2.3100
157887,462,2.3100
157888,463,2.3150
157889,463,2.3150
157890,462,2.3100
157891,461,2.3050
157892,462,2.3100
157893,461,2.3050
157894,463,2.3150
157895,464,2.3200
157896,460,2.3000
157897,465,2.3250
157898,462,2.3100
157899,461,2.3050
157900,465,2.3250
157901,460,2.3000
157902,462,2.3100
157903,463,2.3150
157904,462,2.3100
157905,461,2.3050
157906,460,2.3000
157907,463,2.3150
157908,461,2.3050
157909,467,2.3350
157910,462,2.3100
157911,463,2.3150
157912,462,2.3100
157913,461,2.3050
157914,461,2.3050
157915,460,2.3000
157916,464,2.3200
157917,462,2.3100
157918,462,2.3100
157919,462,2.3100
157920,461,2.3050
157921,459,2.2950
157922,459,2.2950
157923,465,2.3250
157924,461,2.3050
157925,461,2.3050
157926,463,2.3150
157927,463,2.3150
157928,460,2.3000
157929,462,2.3100
157930,460,2.3000
157931,462,2.3100
157932,462,2.3100
157933,462,2.3100
157934,462,2.3100
157935,466,2.3300
157936,465,2.3250
157937,459,2.2950
157938,461,2.3050
157939,461,2.3050
157940,461,2.3050
157941,460,2.3000
157942,468,2.3400
157943,461,2.3050
157944,460,2.3000
157945,460,2.3000
157946,480,2.4000
157947,460,2.3000
157948,461,2.3050
157949,462,2.3100
157950,462,2.3100
157951,466,2.3300
157952,463,2.3150
157953,462,2.3100
157954,487,2.4350
157955,462,2.3100
157956,462,2.3100
157957,460,2.3000
157958,462,2.3100
157959,461,2.3050
157960,462,2.3100
157961,461,2.3050
157962,462,2.3100
157963,461,2.3050
157964,461,2.3050
157965,467,2.3350
157966,462,2.3100
157967,465,2.3250
157968,462,2.3100
157969,462,2.3100
157970,487,2.4350
157971,466,2.3300
157972,465,2.3250
157973,461,2.3050
157974,462,2.3100
157975,462,2.3100
157976,461,2.3050
157977,463,2.3150
157978,460,2.3000
157979,463,2.3150
157980,461,2.3050
157981,460,2.3000
157982,462,2.3100
157983,463,2.3150
157984,462,2.3100
157985,461,2.3050
157986,463,2.3150
157987,462,2.3100
157988,461,2.3050
157989,461,2.3050
157990,491,2.4550
157991,463,2.3150
157992,461,2.3050
157993,463,2.3150
157994,462,2.3100
157995,471,2.3550
157996,461,2.3050
157997,461,2.3050
157998,462,2.3100
157999,461,2.3050
158000,461,2.3050
158001,461,2.3050
158002,463,2.3150
158003,461,2.3050
158004,461,2.3050
158005,465,2.3250
158006,486,2.4300
158007,460,2.3000
158008,461,2.3050
158009,462,2.3100
158010,462,2.3100
158011,462,2.3100
158012,462,2.3100
158013,462,2.3100
158014,466,2.3300
158015,461,2.3050
158016,463,2.3150
158017,464,2.3200
158018,462,2.3100
158019,461,2.3050
158020,459,2.2950
158021,461,2.3050
158022,460,2.3000
158023,460,2.3000
158024,467,2.3350
158025,462,2.3100
158026,461,2.3050
158027,461,2.3050
158028,462,2.3100
158029,460,2.3000
158030,462,2.3100
158031,461,2.3050
158032,463,2.3150
158033,462,2.3100
158034,462,2.3100
158035,459,2.2950
158036,460,2.3000
158037,465,2.3250
158038,466,2.3300
158039,461,2.3050
158040,461,2.3050
158041,461,2.3050
158042,463,2.3150
158043,461,2.3050
158044,475,2.3750
158045,460,2.3000
158046,463,2.3150
158047,460,2.3000
158048,467,2.3350
158049,461,2.3050
158050,462,2.3100
158051,462,2.3100
158052,459,2.2950
158053,461,2.3050
158054,468,2.3400
158055,460,2.3000
158056,461,2.3050
158057,480,2.4000
158058,467,2.3350
158059,465,2.3250
158060,462,2.3100
158061,460,2.3000
158062,461,2.3050
158063,462,2.3100
158064,463,2.3150
158065,461,2.3050
158066,463,2.3150
158067,463,2.3150
158068,461,2.3050
158069,462,2.3100
158070,461,2.3050
158071,461,2.3050
158072,466,2.3300
158073,461,2.3050
158074,463,2.3150
158075,461,2.3050
158076,460,2.3000
158077,460,2.3000
158078,463,2.3150
